#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Salon Vilpas,51,40.5,93.8,33.0,69.2,0.477,12.3,32.1,0.382,15.5,20.2,0.771,9.8,25.6,35.4,19.0,5.8,1.8,11.6,19.2,2019,Finnish-Korisliiga,0
2,Kauhajoen Karhu,52,40.2,88.9,32.1,67.7,0.474,8.6,25.1,0.342,16.2,20.5,0.792,9.1,28.0,37.1,18.2,6.9,3.4,11.1,15.1,2019,Finnish-Korisliiga,0
3,Pyrinto Tampere,43,40.1,88.8,32.7,69.0,0.474,8.4,23.0,0.366,15.1,19.5,0.774,9.5,25.3,34.8,17.4,7.5,2.4,12.0,20.3,2019,Finnish-Korisliiga,0
4,Joensuun Kataja,44,40.2,88.8,32.1,69.9,0.459,10.8,30.9,0.351,13.8,18.9,0.733,8.7,26.8,35.4,19.4,6.8,3.0,11.5,19.3,2019,Finnish-Korisliiga,0
5,KTP Basket,49,40.1,86.9,32.1,67.3,0.476,8.9,24.7,0.361,13.9,18.1,0.766,8.1,26.6,34.8,18.7,6.1,2.5,12.3,19.0,2019,Finnish-Korisliiga,0
6,Kouvot,55,40.3,86.0,31.8,68.9,0.462,8.6,25.4,0.338,13.7,18.2,0.755,9.1,25.1,34.2,16.6,7.0,2.0,11.5,17.0,2019,Finnish-Korisliiga,0
7,Kobrat,40,40.1,85.9,31.9,69.5,0.459,7.1,22.4,0.318,15.0,20.7,0.725,10.7,25.3,36.0,14.0,7.1,2.1,12.8,20.9,2019,Finnish-Korisliiga,0
8,BC Nokia,43,40.0,84.3,30.9,66.9,0.463,8.7,25.0,0.347,13.8,18.3,0.753,7.8,27.4,35.2,17.1,5.5,2.2,13.6,16.7,2019,Finnish-Korisliiga,0
9,Helsinki Seagulls,43,40.1,83.8,31.7,70.0,0.452,8.5,25.1,0.339,12.0,16.1,0.748,8.3,25.6,33.8,17.8,6.9,1.7,11.0,18.6,2019,Finnish-Korisliiga,0
10,Korihait,40,40.1,82.7,31.0,69.9,0.444,9.4,27.2,0.344,11.4,15.3,0.745,8.7,23.7,32.4,16.6,6.9,2.3,12.3,20.7,2019,Finnish-Korisliiga,0
11,Ura Basket,40,40.0,79.5,28.9,66.9,0.431,11.4,33.6,0.338,10.5,15.3,0.686,7.3,26.4,33.7,17.3,6.4,3.3,15.0,20.1,2019,Finnish-Korisliiga,0
